source_commit	split_or_mode	task_id	task_path	eval_path	ast_parse_status	requirement_id	requirement_source	requirement_text	requirement_type	eval_py_checks	coverage	static_signal	check_mechanism	known_false_positive_risk	known_false_negative_risk	independent_oracle_possible	checkpoint_feasible	pilot_eligible	execution_trace_check	intermediate_state_check	reviewer	notes
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0003	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py	OK	DRAFT_C001	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	output_format_encoding	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:5|format|open || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:7|format|entries.append || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:7|format|json.loads || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:47|file_presence|FileNotFoundError	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	file_presence|format	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=file_presence|format|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0003	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py	OK	DRAFT_C002	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	aggregation_grouping|filter	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:14|row_content|expected_ids || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:14|row_content|set || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:15|row_content|set || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:18|row_count|len || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:19|row_count|len || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:20|row_count|gold_total || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:20|row_count|len || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:22|exact_value|compare || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:23|exact_value|compare || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:24|exact_value|compare || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:53|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|numeric_tolerance|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0003	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py	OK	DRAFT_C003	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:14|row_content|expected_ids || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:14|row_content|set || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:15|row_content|set || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:18|row_count|len || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:19|row_count|len || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:20|row_count|gold_total || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:20|row_count|len || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:22|exact_value|compare || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:23|exact_value|compare || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:24|exact_value|compare || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:53|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0003	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py	OK	DRAFT_C004	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	output_format_encoding	data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:5|format|open || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:7|format|entries.append || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:7|format|json.loads || data/benchmarks/NL2Dag/T0003_latex_filter_length_filter_non_english_filter/eval.py:47|file_presence|FileNotFoundError	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	file_presence|format	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=file_presence|format|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0004	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py	OK	DRAFT_C001	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	output_format_encoding	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:9|format|open || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:10|format|csv.DictReader || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:143|file_presence|FileNotFoundError	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	file_presence|format	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=file_presence|format|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0004	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py	OK	DRAFT_C002	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:19|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:19|exact_value|text.strip || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:43|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:44|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|row_count|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|exact_value|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|row_count|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:171|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:171|exact_value|strip || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|gt.get || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|pred.get || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|unexpected_ids || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:184|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:185|row_count|gold_total || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:185|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:187|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:188|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:189|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:195|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:195|row_count|print || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:197|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:197|row_count|print || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:203|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0004	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py	OK	DRAFT_C003	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:19|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:19|exact_value|text.strip || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:43|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:44|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|row_count|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|exact_value|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|row_count|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:171|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:171|exact_value|strip || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|gt.get || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|pred.get || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|unexpected_ids || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:184|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:185|row_count|gold_total || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:185|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:187|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:188|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:189|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:195|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:195|row_count|print || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:197|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:197|row_count|print || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:203|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0004	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py	OK	DRAFT_C004	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:19|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:19|exact_value|text.strip || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:43|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:44|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|row_count|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:48|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|exact_value|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|row_count|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:53|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:161|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:171|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:171|exact_value|strip || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|gt.get || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:173|exact_value|pred.get || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:179|row_content|unexpected_ids || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|expected_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|processed_map.keys || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:182|row_content|set || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:184|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:185|row_count|gold_total || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:185|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:187|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:188|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:189|exact_value|compare || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:195|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:195|row_count|print || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:197|row_count|len || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:197|row_count|print || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:203|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0004	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py	OK	DRAFT_C005	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	output_format_encoding	data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:9|format|open || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:10|format|csv.DictReader || data/benchmarks/NL2Dag/T0004_dedup_bad_words_length_filter/eval.py:143|file_presence|FileNotFoundError	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	file_presence|format	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=file_presence|format|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0005	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py	OK	DRAFT_C001	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter|output_format_encoding	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:57|file_presence|path.is_file || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:58|file_presence|FileNotFoundError || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:61|format|path.open || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:66|format|json.loads || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:71|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:75|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:89|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|pred.items || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|sum || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:92|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:93|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:95|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:96|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:98|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:130|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|file_presence|format|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|file_presence|format|row_content|row_count|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0005	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py	OK	DRAFT_C002	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:71|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:75|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:89|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|pred.items || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|sum || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:92|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:93|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:95|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:96|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:98|row_count|len || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:130|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Dag	T0005	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py	OK	DRAFT_C003	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	other	data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:71|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:75|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|pred.items || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:91|exact_value|sum || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:95|exact_value|compare || data/benchmarks/NL2Dag/T0005_jsonl_filter_url_then_english_only/eval.py:130|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|task_predicate. Absence is not proof of no coverage; presence is not proof of semantic coverage.
